id,type,prix,date_debut,date_fin,statut
1799,Premium Hebdomadaire,21.93,2026-12-15,2026-12-22,ACTIVE
5204,Basique Hebdomadaire,15.38,2023-04-18,2023-04-27,ACTIVE
8228,Basique Hebdomadaire,17.92,2026-11-17,2026-11-25,ACTIVE
5048,Basique Hebdomadaire,13.47,2026-06-05,2026-06-12,ACTIVE
6442,Premium Mensuel,69.76,2025-05-08,2025-06-03,ACTIVE
8106,Basique Mensuel,36.53,2024-01-15,2024-02-19,ACTIVE
2360,Pro Annuel,658.73,2026-01-16,2027-01-21,ACTIVE
9381,Basique Hebdomadaire,12.99,2023-05-12,2023-05-18,ACTIVE
3655,Premium Mensuel,75.56,2023-07-13,2023-08-15,EXPIRE
7053,Basique Hebdomadaire,15.1,2026-01-10,2026-01-18,ACTIVE
1287,Premium Hebdomadaire,18.48,2025-06-27,2025-07-05,ACTIVE
9127,Premium Mensuel,71.02,2025-04-22,2025-05-19,ACTIVE
4446,Premium Hebdomadaire,18.62,2025-10-13,2025-10-20,ACTIVE
2138,Premium Mensuel,71.08,2023-01-16,2023-02-19,EXPIRE
6788,Premium Hebdomadaire,18.95,2025-11-04,2025-11-13,ACTIVE
9753,Etudiant Mensuel,26.05,2023-04-23,2023-05-23,EXPIRE
8511,Family Mensuel,80.0,2026-03-06,2026-04-07,SUSPENDU
9540,Premium Mensuel,69.45,2024-08-27,2024-09-22,EXPIRE
6895,Etudiant Mensuel,26.72,2025-03-02,2025-04-02,ACTIVE
8570,Pro Annuel,734.89,2024-07-26,2025-08-05,ACTIVE
7152,Basique Hebdomadaire,14.32,2025-04-02,2025-04-09,ACTIVE
964,Family Mensuel,78.97,2025-09-12,2025-10-15,ACTIVE
6013,Etudiant Mensuel,29.17,2025-09-01,2025-10-05,ACTIVE
4883,Premium Mensuel,68.46,2025-02-20,2025-03-22,SUSPENDU
141,Premium Mensuel,72.9,2023-03-05,2023-04-09,SUSPENDU
9033,Premium Hebdomadaire,20.87,2024-05-12,2024-05-19,ACTIVE
6937,Basique Mensuel,42.59,2025-10-08,2025-11-08,ACTIVE
6543,Premium Mensuel,62.64,2026-09-16,2026-10-17,ACTIVE
5244,Family Mensuel,81.17,2023-03-16,2023-04-15,SUSPENDU
4432,Family Mensuel,75.98,2023-02-13,2023-03-15,ACTIVE
407,Pro Annuel,666.07,2023-09-15,2024-09-23,ACTIVE
8213,Basique Mensuel,38.57,2025-10-10,2025-11-05,ACTIVE
8377,Pro Annuel,697.53,2023-03-07,2024-02-28,EXPIRE
8628,Basique Hebdomadaire,14.72,2023-05-23,2023-05-30,EXPIRE
8235,Premium Mensuel,71.89,2024-04-25,2024-05-25,EXPIRE
4400,Family Mensuel,76.89,2026-01-11,2026-02-06,ACTIVE
5253,Family Mensuel,81.65,2026-10-13,2026-11-16,EXPIRE
12,Family Mensuel,79.15,2025-03-12,2025-04-12,ACTIVE
4761,Basique Hebdomadaire,11.7,2026-11-14,2026-11-23,ACTIVE
1178,Pro Annuel,727.81,2025-07-19,2026-07-12,ACTIVE
2864,Premium Hebdomadaire,21.22,2023-03-13,2023-03-19,EXPIRE
6472,Pro Annuel,709.42,2025-04-11,2026-04-20,EXPIRE
6229,Etudiant Mensuel,29.48,2026-12-03,2026-12-29,ACTIVE
2990,Premium Hebdomadaire,23.13,2024-01-03,2024-01-09,ACTIVE
7118,Basique Hebdomadaire,12.33,2024-04-23,2024-04-29,EXPIRE
7011,Pro Annuel,700.51,2026-10-17,2027-10-21,ACTIVE
8558,Etudiant Mensuel,34.36,2023-05-01,2023-06-04,EXPIRE
1441,Basique Hebdomadaire,15.18,2024-03-27,2024-04-05,ACTIVE
9748,Basique Mensuel,39.51,2025-06-05,2025-07-04,ACTIVE
2876,Basique Hebdomadaire,11.35,2024-08-11,2024-08-17,EXPIRE
9099,Family Mensuel,75.38,2026-09-25,2026-10-23,SUSPENDU
8789,Etudiant Mensuel,30.33,2025-07-16,2025-08-11,SUSPENDU
7233,Basique Hebdomadaire,14.43,2025-02-03,2025-02-12,ACTIVE
3727,Family Mensuel,76.08,2025-01-22,2025-02-21,EXPIRE
2773,Premium Mensuel,72.17,2024-03-04,2024-04-07,ACTIVE
455,Pro Annuel,699.04,2026-03-04,2027-02-28,ACTIVE
8190,Family Mensuel,81.69,2024-08-21,2024-09-18,ACTIVE
1368,Family Mensuel,84.01,2025-06-27,2025-08-01,EXPIRE
3713,Premium Hebdomadaire,21.5,2023-02-23,2023-03-03,ACTIVE
9853,Premium Mensuel,67.03,2024-01-20,2024-02-19,ACTIVE
1389,Pro Annuel,700.05,2025-05-07,2026-05-02,ACTIVE
1001,Family Mensuel,85.01,2024-03-16,2024-04-19,ACTIVE
7762,Basique Mensuel,42.87,2025-07-03,2025-08-04,EXPIRE
3554,Premium Mensuel,77.31,2026-07-06,2026-08-01,ACTIVE
4115,Premium Hebdomadaire,22.92,2024-08-14,2024-08-20,EXPIRE
1668,Premium Hebdomadaire,20.08,2026-04-03,2026-04-11,ACTIVE
3174,Etudiant Mensuel,29.39,2023-12-14,2024-01-09,ACTIVE
9398,Family Mensuel,79.13,2024-05-02,2024-05-30,ACTIVE
489,Etudiant Mensuel,33.53,2024-11-25,2024-12-29,ACTIVE
3231,Basique Hebdomadaire,13.24,2026-08-20,2026-08-28,ACTIVE
3829,Family Mensuel,82.12,2023-03-24,2023-04-24,EXPIRE
8652,Etudiant Mensuel,29.0,2023-02-18,2023-03-21,ACTIVE
5209,Basique Hebdomadaire,12.14,2026-02-22,2026-03-02,ACTIVE
7849,Premium Hebdomadaire,19.82,2026-04-10,2026-04-18,ACTIVE
5705,Pro Annuel,737.37,2026-06-12,2027-06-20,SUSPENDU
9640,Etudiant Mensuel,30.06,2023-04-08,2023-05-11,ACTIVE
8134,Etudiant Mensuel,33.79,2024-04-09,2024-05-13,EXPIRE
704,Family Mensuel,77.45,2024-03-07,2024-04-07,ACTIVE
5106,Pro Annuel,658.35,2026-09-16,2027-09-15,ACTIVE
8894,Family Mensuel,78.05,2024-10-27,2024-11-27,ACTIVE
3292,Etudiant Mensuel,26.01,2025-02-08,2025-03-14,ACTIVE
8126,Etudiant Mensuel,29.58,2024-08-03,2024-09-03,ACTIVE
9632,Etudiant Mensuel,27.81,2024-04-22,2024-05-22,ACTIVE
9022,Basique Hebdomadaire,16.4,2026-06-23,2026-06-30,EXPIRE
4910,Etudiant Mensuel,30.13,2023-07-06,2023-08-08,EXPIRE
4441,Premium Mensuel,70.35,2023-07-18,2023-08-13,EXPIRE
987,Premium Hebdomadaire,24.5,2024-06-01,2024-06-09,SUSPENDU
9237,Etudiant Mensuel,29.78,2026-01-14,2026-02-16,EXPIRE
9884,Basique Hebdomadaire,15.32,2026-07-10,2026-07-18,EXPIRE
7706,Premium Mensuel,69.45,2024-02-04,2024-03-07,EXPIRE
6258,Family Mensuel,77.57,2024-08-17,2024-09-12,ACTIVE
6090,Premium Hebdomadaire,20.92,2023-04-28,2023-05-07,SUSPENDU
5239,Etudiant Mensuel,28.31,2025-05-19,2025-06-14,EXPIRE
1199,Premium Mensuel,70.39,2025-03-25,2025-04-26,ACTIVE
9071,Premium Hebdomadaire,21.65,2026-02-09,2026-02-15,SUSPENDU
7520,Family Mensuel,81.2,2024-03-09,2024-04-06,ACTIVE
6813,Pro Annuel,698.48,2023-12-05,2024-12-01,ACTIVE
8321,Family Mensuel,78.87,2026-10-24,2026-11-27,SUSPENDU
7176,Pro Annuel,700.64,2026-10-06,2027-10-07,SUSPENDU
4471,Premium Mensuel,70.57,2024-05-17,2024-06-14,ACTIVE
892,Premium Hebdomadaire,20.9,2025-04-08,2025-04-15,EXPIRE
1970,Basique Hebdomadaire,15.03,2023-08-24,2023-08-30,ACTIVE
5758,Family Mensuel,79.39,2023-03-12,2023-04-08,ACTIVE
6528,Basique Hebdomadaire,13.92,2024-03-26,2024-04-03,EXPIRE
6295,Premium Mensuel,67.85,2025-04-23,2025-05-21,ACTIVE
7596,Basique Hebdomadaire,11.02,2026-01-15,2026-01-22,ACTIVE
3250,Premium Mensuel,66.65,2023-03-21,2023-04-17,ACTIVE
6571,Family Mensuel,82.25,2025-04-03,2025-05-07,SUSPENDU
6639,Basique Mensuel,39.28,2024-02-26,2024-03-28,ACTIVE
7352,Basique Mensuel,40.22,2025-04-12,2025-05-09,ACTIVE
9173,Family Mensuel,86.83,2023-07-28,2023-09-01,EXPIRE
7474,Pro Annuel,702.28,2026-05-08,2027-05-13,EXPIRE
9602,Etudiant Mensuel,32.77,2026-04-17,2026-05-21,ACTIVE
8674,Premium Hebdomadaire,22.14,2025-08-09,2025-08-16,ACTIVE
1240,Family Mensuel,82.92,2024-03-11,2024-04-09,ACTIVE
2290,Family Mensuel,82.55,2026-04-06,2026-05-02,EXPIRE
2741,Basique Hebdomadaire,14.26,2026-07-28,2026-08-04,ACTIVE
4586,Premium Mensuel,74.94,2023-07-20,2023-08-18,EXPIRE
1230,Basique Hebdomadaire,17.97,2024-03-12,2024-03-20,ACTIVE
6981,Premium Hebdomadaire,18.62,2025-12-17,2025-12-26,SUSPENDU
5179,Basique Mensuel,37.37,2023-09-23,2023-10-21,EXPIRE
4294,Basique Mensuel,37.22,2026-01-05,2026-02-06,EXPIRE
1059,Basique Hebdomadaire,13.97,2023-10-20,2023-10-26,EXPIRE
6263,Basique Mensuel,41.31,2026-07-22,2026-08-19,ACTIVE
282,Premium Hebdomadaire,21.18,2024-02-10,2024-02-16,ACTIVE
969,Etudiant Mensuel,26.24,2023-01-27,2023-02-24,EXPIRE
3954,Premium Hebdomadaire,22.02,2025-02-14,2025-02-23,ACTIVE
1940,Pro Annuel,700.17,2023-10-21,2024-10-14,ACTIVE
8465,Pro Annuel,711.77,2026-12-09,2027-12-17,ACTIVE
1275,Basique Hebdomadaire,16.69,2025-07-06,2025-07-15,EXPIRE
620,Basique Mensuel,40.39,2023-04-19,2023-05-21,EXPIRE
8506,Premium Mensuel,69.44,2025-02-21,2025-03-21,SUSPENDU
1743,Basique Hebdomadaire,13.64,2025-06-26,2025-07-03,ACTIVE
1391,Premium Mensuel,70.82,2024-02-15,2024-03-15,ACTIVE
2204,Etudiant Mensuel,25.66,2024-12-10,2025-01-06,ACTIVE
3569,Premium Mensuel,70.39,2024-03-01,2024-03-28,ACTIVE
6117,Premium Mensuel,71.47,2024-12-02,2024-12-31,SUSPENDU
9971,Basique Mensuel,40.85,2025-03-21,2025-04-25,ACTIVE
6053,Etudiant Mensuel,27.34,2023-12-20,2024-01-17,SUSPENDU
3179,Family Mensuel,81.75,2026-04-06,2026-05-04,SUSPENDU
3193,Etudiant Mensuel,32.1,2025-05-24,2025-06-19,ACTIVE
6100,Pro Annuel,656.7,2023-01-09,2024-01-12,EXPIRE
7030,Pro Annuel,700.57,2023-12-07,2024-11-29,EXPIRE
576,Etudiant Mensuel,26.51,2023-08-15,2023-09-18,EXPIRE
6657,Premium Hebdomadaire,16.51,2023-01-10,2023-01-17,EXPIRE
7116,Etudiant Mensuel,30.83,2023-07-06,2023-08-08,ACTIVE
8803,Basique Mensuel,38.48,2025-09-08,2025-10-10,ACTIVE
6277,Premium Hebdomadaire,21.63,2025-12-18,2025-12-25,ACTIVE
8985,Etudiant Mensuel,30.08,2023-11-28,2023-12-31,SUSPENDU
5898,Family Mensuel,77.14,2025-09-01,2025-09-28,ACTIVE
5725,Family Mensuel,79.18,2025-08-05,2025-09-03,ACTIVE
270,Basique Hebdomadaire,12.45,2024-01-15,2024-01-21,EXPIRE
630,Premium Hebdomadaire,22.96,2024-12-14,2024-12-23,ACTIVE
3082,Premium Mensuel,70.24,2024-05-09,2024-06-07,EXPIRE
3467,Premium Mensuel,74.55,2025-06-18,2025-07-22,ACTIVE
6431,Pro Annuel,698.86,2024-03-21,2025-03-24,ACTIVE
9312,Basique Hebdomadaire,12.27,2026-05-18,2026-05-27,ACTIVE
7063,Premium Hebdomadaire,17.51,2024-01-14,2024-01-20,EXPIRE
9728,Family Mensuel,80.01,2023-10-19,2023-11-21,ACTIVE
5544,Etudiant Mensuel,31.25,2023-07-22,2023-08-24,EXPIRE
4357,Premium Hebdomadaire,21.4,2023-08-27,2023-09-04,ACTIVE
2114,Premium Mensuel,68.19,2024-04-04,2024-05-01,ACTIVE
8220,Pro Annuel,707.59,2026-03-16,2027-03-24,ACTIVE
3217,Basique Hebdomadaire,10.53,2026-06-14,2026-06-20,SUSPENDU
3815,Family Mensuel,77.71,2025-12-08,2026-01-07,EXPIRE
8322,Etudiant Mensuel,25.61,2023-02-06,2023-03-06,EXPIRE
8590,Basique Mensuel,37.21,2025-09-26,2025-10-24,ACTIVE
2279,Premium Hebdomadaire,21.19,2025-12-24,2025-12-31,ACTIVE
4600,Etudiant Mensuel,30.35,2025-03-21,2025-04-20,ACTIVE
14,Premium Hebdomadaire,17.55,2024-08-13,2024-08-21,SUSPENDU
9226,Pro Annuel,700.32,2025-10-13,2026-10-15,ACTIVE
1526,Pro Annuel,659.95,2024-01-20,2025-01-22,ACTIVE
2366,Basique Hebdomadaire,15.97,2025-01-04,2025-01-13,ACTIVE
4649,Premium Hebdomadaire,18.08,2025-02-07,2025-02-15,ACTIVE
375,Premium Hebdomadaire,24.87,2026-12-07,2026-12-16,ACTIVE
8522,Premium Hebdomadaire,20.35,2025-02-21,2025-02-27,EXPIRE
6478,Pro Annuel,698.35,2026-12-11,2027-12-15,SUSPENDU
526,Basique Mensuel,39.24,2023-12-15,2024-01-18,EXPIRE
6896,Pro Annuel,699.02,2025-12-11,2026-12-11,EXPIRE
3592,Premium Mensuel,71.08,2024-08-26,2024-09-22,SUSPENDU
7905,Pro Annuel,669.99,2026-01-13,2027-01-21,ACTIVE
2959,Premium Hebdomadaire,22.03,2023-02-06,2023-02-12,EXPIRE
530,Family Mensuel,78.36,2026-03-20,2026-04-17,EXPIRE
3715,Basique Mensuel,41.81,2025-08-25,2025-09-26,SUSPENDU
4733,Family Mensuel,80.61,2025-12-01,2026-01-05,EXPIRE
1395,Basique Hebdomadaire,12.33,2026-02-08,2026-02-15,ACTIVE
5632,Basique Mensuel,41.55,2026-10-05,2026-11-01,ACTIVE
6564,Pro Annuel,702.64,2025-03-14,2026-03-08,ACTIVE
4704,Basique Hebdomadaire,14.03,2023-11-23,2023-11-29,ACTIVE
1713,Premium Mensuel,66.08,2024-04-09,2024-05-11,ACTIVE
9756,Family Mensuel,81.87,2025-11-28,2025-12-28,EXPIRE
956,Premium Hebdomadaire,22.0,2025-02-08,2025-02-15,ACTIVE
6676,Basique Hebdomadaire,14.91,2025-06-26,2025-07-03,EXPIRE
3454,Basique Hebdomadaire,12.98,2025-10-13,2025-10-22,ACTIVE
2072,Pro Annuel,702.22,2024-08-22,2025-08-19,ACTIVE
9741,Premium Hebdomadaire,19.52,2024-05-26,2024-06-04,ACTIVE
159,Pro Annuel,707.85,2023-03-11,2024-03-16,ACTIVE
7006,Premium Hebdomadaire,21.39,2023-05-26,2023-06-02,ACTIVE
353,Premium Hebdomadaire,22.53,2024-02-02,2024-02-10,SUSPENDU
6079,Basique Hebdomadaire,11.1,2023-07-14,2023-07-20,EXPIRE
6237,Etudiant Mensuel,26.85,2023-11-07,2023-12-03,SUSPENDU
2921,Premium Hebdomadaire,19.5,2024-07-10,2024-07-17,ACTIVE
4645,Etudiant Mensuel,27.46,2024-01-20,2024-02-19,EXPIRE
662,Family Mensuel,79.01,2024-10-09,2024-11-09,SUSPENDU
7058,Basique Mensuel,37.54,2024-01-17,2024-02-17,EXPIRE
3666,Etudiant Mensuel,28.23,2024-02-12,2024-03-17,EXPIRE
7980,Pro Annuel,706.9,2024-02-16,2025-02-22,ACTIVE
307,Premium Mensuel,72.29,2025-04-24,2025-05-21,EXPIRE
4791,Premium Mensuel,72.01,2025-04-14,2025-05-17,ACTIVE
2357,Basique Hebdomadaire,12.33,2023-08-26,2023-09-01,EXPIRE
1928,Pro Annuel,709.48,2024-12-06,2025-12-15,ACTIVE
9940,Family Mensuel,79.05,2023-12-23,2024-01-26,EXPIRE
3428,Premium Mensuel,72.48,2026-08-19,2026-09-18,ACTIVE
3639,Basique Mensuel,39.77,2026-02-02,2026-02-28,ACTIVE
1267,Basique Hebdomadaire,12.01,2023-09-13,2023-09-20,EXPIRE
1561,Basique Mensuel,41.55,2023-07-07,2023-08-07,EXPIRE
7180,Family Mensuel,78.69,2024-12-21,2025-01-19,SUSPENDU
4110,Premium Hebdomadaire,20.41,2023-11-13,2023-11-19,EXPIRE
7868,Basique Mensuel,43.95,2025-12-04,2026-01-06,ACTIVE
4905,Pro Annuel,701.15,2024-04-24,2025-04-21,SUSPENDU
7295,Family Mensuel,75.41,2026-09-08,2026-10-06,ACTIVE
515,Basique Mensuel,38.95,2023-04-10,2023-05-07,EXPIRE
895,Family Mensuel,85.68,2026-06-20,2026-07-21,ACTIVE
22,Basique Hebdomadaire,14.1,2023-07-13,2023-07-22,EXPIRE
900,Pro Annuel,656.52,2023-01-22,2024-01-21,EXPIRE
208,Basique Mensuel,40.91,2026-02-05,2026-03-03,SUSPENDU
459,Family Mensuel,78.99,2023-02-13,2023-03-17,EXPIRE
2431,Premium Hebdomadaire,22.01,2025-11-05,2025-11-13,ACTIVE
8443,Pro Annuel,737.56,2024-06-22,2025-07-02,ACTIVE
3390,Premium Mensuel,70.24,2026-12-24,2027-01-20,ACTIVE
3912,Premium Hebdomadaire,20.38,2026-03-06,2026-03-12,ACTIVE
5384,Family Mensuel,83.02,2023-10-24,2023-11-20,EXPIRE
553,Pro Annuel,702.09,2024-02-17,2025-02-09,ACTIVE
3145,Etudiant Mensuel,28.77,2023-05-21,2023-06-20,SUSPENDU
6918,Family Mensuel,87.8,2025-06-23,2025-07-25,EXPIRE
2057,Family Mensuel,81.63,2023-10-12,2023-11-14,EXPIRE
1926,Family Mensuel,78.34,2023-05-06,2023-06-03,ACTIVE
635,Premium Hebdomadaire,18.17,2025-12-03,2025-12-10,ACTIVE
6083,Family Mensuel,85.39,2024-06-05,2024-07-02,SUSPENDU
9271,Basique Hebdomadaire,16.68,2025-12-03,2025-12-11,EXPIRE
9679,Basique Hebdomadaire,13.5,2025-02-02,2025-02-09,ACTIVE
106,Family Mensuel,83.22,2026-03-20,2026-04-23,ACTIVE
3042,Basique Hebdomadaire,12.49,2023-09-12,2023-09-18,EXPIRE
1710,Premium Mensuel,64.04,2026-09-14,2026-10-14,EXPIRE
90,Basique Hebdomadaire,13.91,2023-08-14,2023-08-21,ACTIVE
7015,Etudiant Mensuel,25.75,2026-09-20,2026-10-21,ACTIVE
3175,Pro Annuel,726.19,2024-07-12,2025-07-16,ACTIVE
918,Basique Mensuel,40.33,2025-11-10,2025-12-10,ACTIVE
7834,Pro Annuel,699.5,2025-12-16,2026-12-17,ACTIVE
6733,Etudiant Mensuel,28.26,2024-03-02,2024-04-02,SUSPENDU
1950,Family Mensuel,79.9,2023-11-14,2023-12-14,EXPIRE
6369,Premium Mensuel,68.51,2024-08-28,2024-09-24,SUSPENDU
2,Premium Hebdomadaire,19.74,2023-11-24,2023-11-30,EXPIRE
8033,Pro Annuel,660.53,2025-01-18,2026-01-13,ACTIVE
6048,Pro Annuel,702.75,2026-12-23,2027-12-22,EXPIRE
2721,Etudiant Mensuel,31.51,2024-12-04,2024-12-31,ACTIVE
9813,Etudiant Mensuel,28.68,2023-05-23,2023-06-24,EXPIRE
3118,Premium Hebdomadaire,18.63,2024-04-02,2024-04-08,ACTIVE
9466,Premium Hebdomadaire,17.74,2025-10-16,2025-10-23,ACTIVE
3763,Family Mensuel,78.53,2026-12-25,2027-01-24,ACTIVE
214,Pro Annuel,659.16,2025-01-13,2026-01-14,ACTIVE
779,Premium Mensuel,72.66,2026-07-14,2026-08-14,SUSPENDU
3497,Basique Hebdomadaire,15.46,2025-10-20,2025-10-28,ACTIVE
8818,Basique Mensuel,42.64,2023-03-22,2023-04-24,ACTIVE
2044,Etudiant Mensuel,26.58,2026-09-11,2026-10-07,ACTIVE
5421,Premium Mensuel,70.05,2026-11-05,2026-12-03,EXPIRE
6155,Premium Hebdomadaire,20.09,2023-09-18,2023-09-24,EXPIRE
8358,Family Mensuel,73.59,2023-09-21,2023-10-21,EXPIRE
8708,Basique Hebdomadaire,13.73,2025-05-22,2025-05-28,ACTIVE
8466,Family Mensuel,79.3,2024-11-25,2024-12-25,ACTIVE
4168,Premium Hebdomadaire,19.55,2026-02-12,2026-02-18,ACTIVE
3789,Premium Hebdomadaire,20.32,2026-08-16,2026-08-23,ACTIVE
584,Family Mensuel,89.78,2025-06-03,2025-07-07,ACTIVE
9912,Premium Hebdomadaire,22.73,2024-02-17,2024-02-25,EXPIRE
9987,Family Mensuel,79.32,2025-02-22,2025-03-20,ACTIVE
117,Pro Annuel,699.93,2024-02-23,2025-02-24,SUSPENDU
6645,Family Mensuel,80.73,2024-05-13,2024-06-16,ACTIVE
9034,Family Mensuel,81.07,2023-07-28,2023-08-23,ACTIVE
9952,Pro Annuel,700.4,2025-03-27,2026-03-26,ACTIVE
8960,Premium Mensuel,67.75,2023-01-02,2023-02-04,EXPIRE
1764,Basique Hebdomadaire,10.0,2024-01-04,2024-01-11,ACTIVE
1876,Pro Annuel,702.5,2023-03-08,2024-03-02,EXPIRE
3225,Premium Mensuel,73.0,2023-11-07,2023-12-12,EXPIRE
527,Basique Hebdomadaire,10.06,2023-12-27,2024-01-03,EXPIRE
7726,Premium Mensuel,69.91,2023-12-11,2024-01-14,EXPIRE
2947,Etudiant Mensuel,26.46,2024-01-04,2024-02-01,EXPIRE
4474,Basique Hebdomadaire,13.19,2023-01-01,2023-01-07,EXPIRE
5656,Premium Hebdomadaire,19.54,2026-12-26,2027-01-04,ACTIVE
6060,Family Mensuel,83.57,2026-10-17,2026-11-20,ACTIVE
960,Basique Hebdomadaire,14.8,2025-12-05,2025-12-13,SUSPENDU
6343,Family Mensuel,82.93,2025-07-20,2025-08-19,ACTIVE
3634,Premium Mensuel,76.63,2024-07-02,2024-08-05,ACTIVE
1051,Premium Mensuel,71.36,2026-12-26,2027-01-29,ACTIVE
3381,Etudiant Mensuel,31.89,2024-12-28,2025-01-28,SUSPENDU
3677,Premium Hebdomadaire,18.92,2025-09-05,2025-09-12,ACTIVE
5777,Premium Mensuel,70.8,2023-05-01,2023-06-01,SUSPENDU
9046,Family Mensuel,77.32,2024-03-19,2024-04-14,SUSPENDU
6574,Premium Hebdomadaire,19.14,2023-05-17,2023-05-23,ACTIVE
5180,Basique Hebdomadaire,12.24,2023-01-03,2023-01-10,ACTIVE
1608,Etudiant Mensuel,34.53,2024-06-09,2024-07-13,ACTIVE
3611,Premium Hebdomadaire,21.05,2025-04-13,2025-04-21,ACTIVE
9759,Pro Annuel,699.76,2024-04-10,2025-04-10,SUSPENDU
6636,Family Mensuel,81.78,2025-05-20,2025-06-24,ACTIVE
9998,Pro Annuel,666.72,2026-01-03,2027-01-12,ACTIVE
792,Family Mensuel,80.36,2023-02-22,2023-03-25,EXPIRE
3057,Basique Hebdomadaire,12.99,2023-11-17,2023-11-25,EXPIRE
1981,Premium Mensuel,66.54,2024-09-04,2024-10-09,EXPIRE
3599,Premium Hebdomadaire,21.6,2024-10-17,2024-10-26,ACTIVE
934,Family Mensuel,76.03,2026-05-20,2026-06-18,EXPIRE
7425,Basique Mensuel,34.36,2025-01-07,2025-02-05,SUSPENDU
5627,Premium Hebdomadaire,20.58,2024-03-18,2024-03-24,ACTIVE
1683,Basique Hebdomadaire,11.36,2023-04-02,2023-04-09,SUSPENDU
4180,Pro Annuel,699.37,2026-03-28,2027-03-25,ACTIVE
6447,Premium Mensuel,68.61,2025-04-08,2025-05-07,SUSPENDU
4117,Pro Annuel,699.55,2024-05-12,2025-05-16,ACTIVE
989,Premium Hebdomadaire,20.39,2025-06-19,2025-06-26,ACTIVE
2897,Etudiant Mensuel,22.56,2025-09-12,2025-10-11,ACTIVE
3779,Etudiant Mensuel,24.25,2023-03-21,2023-04-17,EXPIRE
5659,Etudiant Mensuel,31.59,2026-06-16,2026-07-13,ACTIVE
3094,Premium Mensuel,73.25,2026-02-09,2026-03-16,SUSPENDU
3156,Family Mensuel,79.55,2023-11-03,2023-12-06,EXPIRE
1824,Basique Mensuel,42.92,2023-07-16,2023-08-19,EXPIRE
9623,Premium Hebdomadaire,20.32,2026-08-20,2026-08-26,EXPIRE
1099,Basique Mensuel,41.74,2023-01-20,2023-02-23,EXPIRE
2845,Basique Hebdomadaire,13.38,2024-08-10,2024-08-17,ACTIVE
3343,Premium Hebdomadaire,19.14,2024-04-06,2024-04-14,EXPIRE
39,Basique Hebdomadaire,10.6,2026-04-04,2026-04-10,EXPIRE
6541,Basique Hebdomadaire,15.01,2024-06-01,2024-06-09,EXPIRE
9474,Pro Annuel,699.08,2025-02-03,2026-02-02,ACTIVE
3357,Pro Annuel,668.13,2026-09-17,2027-09-26,SUSPENDU
7814,Pro Annuel,699.27,2024-10-14,2025-10-18,SUSPENDU
8221,Pro Annuel,697.02,2024-08-13,2025-08-16,EXPIRE
9228,Basique Mensuel,38.86,2025-04-23,2025-05-21,ACTIVE
2429,Basique Mensuel,39.61,2024-01-28,2024-02-26,ACTIVE
5044,Premium Mensuel,71.03,2025-10-13,2025-11-15,ACTIVE
5347,Family Mensuel,82.69,2024-07-14,2024-08-09,ACTIVE
4812,Pro Annuel,696.54,2026-02-01,2027-02-01,ACTIVE
8477,Etudiant Mensuel,29.38,2023-07-28,2023-08-26,EXPIRE
687,Etudiant Mensuel,27.56,2025-12-23,2026-01-22,ACTIVE
4800,Basique Hebdomadaire,14.32,2026-12-11,2026-12-18,ACTIVE
7438,Pro Annuel,727.89,2023-07-28,2024-07-31,EXPIRE
2354,Premium Hebdomadaire,18.53,2023-04-10,2023-04-19,EXPIRE
6354,Family Mensuel,81.31,2023-03-19,2023-04-19,ACTIVE
4570,Basique Hebdomadaire,13.02,2023-10-24,2023-10-30,ACTIVE
8214,Family Mensuel,78.23,2025-08-26,2025-09-26,ACTIVE
2753,Premium Mensuel,64.95,2025-09-04,2025-10-06,EXPIRE
8074,Basique Mensuel,38.56,2023-02-23,2023-03-24,EXPIRE
1041,Basique Hebdomadaire,16.24,2023-09-04,2023-09-13,EXPIRE
7492,Premium Hebdomadaire,19.6,2024-02-03,2024-02-12,ACTIVE
1266,Premium Hebdomadaire,17.45,2025-04-01,2025-04-07,ACTIVE
9266,Premium Hebdomadaire,21.2,2025-04-27,2025-05-04,ACTIVE
7060,Premium Mensuel,74.03,2026-06-02,2026-07-02,ACTIVE
278,Pro Annuel,698.91,2023-05-18,2024-05-22,ACTIVE
5085,Premium Hebdomadaire,21.71,2025-12-18,2025-12-24,ACTIVE
2383,Pro Annuel,710.61,2024-05-09,2025-05-16,ACTIVE
572,Pro Annuel,703.01,2024-02-01,2025-01-28,EXPIRE
1436,Basique Hebdomadaire,14.5,2026-02-26,2026-03-07,ACTIVE
5353,Basique Mensuel,41.89,2026-07-03,2026-08-02,EXPIRE
5446,Basique Hebdomadaire,14.11,2024-07-15,2024-07-23,EXPIRE
1008,Pro Annuel,701.13,2023-02-24,2024-02-18,EXPIRE
4544,Premium Mensuel,64.71,2023-01-28,2023-02-26,EXPIRE
8817,Family Mensuel,79.51,2024-11-03,2024-12-02,ACTIVE
2065,Premium Hebdomadaire,20.47,2025-08-01,2025-08-08,ACTIVE
1137,Family Mensuel,82.13,2024-12-17,2025-01-16,ACTIVE
5344,Etudiant Mensuel,26.98,2024-04-24,2024-05-24,EXPIRE
295,Basique Hebdomadaire,14.15,2023-06-08,2023-06-14,EXPIRE
2404,Basique Hebdomadaire,12.5,2024-11-01,2024-11-08,ACTIVE
3999,Pro Annuel,730.95,2024-06-25,2025-06-22,ACTIVE
